Order ID,Customer ID,Restaurant Name,Location,Cuisine Type,Order Date & Time,Delivery Time (mins),Order Status,Payment Method,Delivery Charges,Ratings
8250,C671,Biryani Blues,Delhi,Healthy,2024-03-03 21:40:00,37,Completed,Online (UPI),30,3.5
8251,C922,Taco Bell,Pune,Italian,2024-03-14 21:12:00,28,Cancelled,COD,0,N/A
8252,C184,McDonald's,Chennai,Mexican,2024-03-04 16:43:00,58,Completed,Online (UPI),47,4.2
8253,C540,Subway,Hyderabad,Healthy,2024-03-06 10:38:00,52,Completed,Online (UPI),45,3.4
8254,C610,Biryani Blues,Hyderabad,Mexican,2024-03-12 10:36:00,31,Cancelled,Online (Wallet),0,N/A
8255,C984,Subway,Bangalore,Chinese,2024-03-12 22:05:00,42,Completed,Online (Wallet),32,3.9
8256,C656,Biryani Blues,Chennai,Italian,2024-03-10 10:54:00,52,Completed,COD,33,4.4
8257,C432,Taco Bell,Pune,Chinese,2024-03-14 14:50:00,23,Completed,Online (Card),41,3.5
8258,C436,McDonald's,Pune,Mexican,2024-03-13 21:09:00,35,Completed,Online (Wallet),44,4.1
8259,C930,Pizza Hut,Bangalore,Fast Food,2024-03-02 17:25:00,52,Completed,Online (Wallet),27,4.9
8260,C565,Dominos,Bangalore,Chinese,2024-03-05 20:34:00,41,Completed,Online (Wallet),16,4.6
8261,C395,Burger King,Bangalore,Italian,2024-03-12 13:47:00,39,Completed,Online (UPI),47,3.9
8262,C347,Taco Bell,Chennai,Italian,2024-03-13 12:54:00,42,Completed,Online (Wallet),20,3.8
8263,C621,Taco Bell,Kolkata,Italian,2024-03-01 16:10:00,40,Completed,COD,49,4.0
8264,C563,Biryani Blues,Bangalore,Mexican,2024-03-05 20:47:00,48,Completed,COD,21,4.0
8265,C798,Burger King,Bangalore,Indian,2024-03-06 19:19:00,33,Completed,Online (UPI),22,3.5
8266,C166,Dominos,Pune,Italian,2024-03-08 12:01:00,56,Completed,Online (Card),28,4.0
8267,C848,Dominos,Delhi,Mexican,2024-03-09 10:00:00,59,Completed,COD,42,3.3
8268,C657,McDonald's,Pune,Fast Food,2024-03-06 10:52:00,32,Completed,Online (Wallet),25,4.3
8269,C493,Pizza Hut,Hyderabad,Mexican,2024-03-08 11:59:00,44,Completed,Online (Card),31,3.8
8270,C945,Burger King,Hyderabad,Mexican,2024-03-03 10:50:00,42,Cancelled,Online (UPI),0,N/A
8271,C692,Dominos,Hyderabad,Indian,2024-03-06 17:21:00,45,Completed,Online (Card),35,3.1
8272,C186,Biryani Blues,Bangalore,Chinese,2024-03-11 14:03:00,53,Completed,Online (Card),38,4.2
8273,C628,KFC,Bangalore,Fast Food,2024-03-03 17:36:00,33,Completed,Online (Card),21,3.6
8274,C448,Burger King,Mumbai,Italian,2024-03-10 22:45:00,21,Completed,Online (Wallet),10,4.4
8275,C651,Dominos,Chennai,Fast Food,2024-03-02 20:13:00,31,Completed,Online (Card),10,3.4
8276,C155,KFC,Bangalore,Italian,2024-03-12 12:14:00,48,Completed,Online (UPI),30,3.3
8277,C665,Subway,Hyderabad,Chinese,2024-03-03 19:57:00,26,Completed,Online (Wallet),42,3.4
8278,C263,Dominos,Mumbai,Italian,2024-03-03 21:19:00,21,Completed,Online (UPI),29,3.8
8279,C283,McDonald's,Hyderabad,Chinese,2024-03-13 21:28:00,55,Cancelled,Online (Card),0,N/A
8280,C142,KFC,Kolkata,Mexican,2024-03-04 18:18:00,56,Completed,Online (UPI),11,4.6
8281,C152,Burger King,Bangalore,Fast Food,2024-03-10 17:29:00,31,Cancelled,COD,0,N/A
8282,C941,McDonald's,Bangalore,Italian,2024-03-03 21:30:00,30,Completed,Online (UPI),31,3.8
8283,C804,McDonald's,Mumbai,Chinese,2024-03-14 11:01:00,32,Completed,Online (UPI),15,3.6
8284,C324,KFC,Kolkata,Fast Food,2024-03-12 10:28:00,30,Completed,Online (Card),12,3.2
8285,C294,Subway,Delhi,Healthy,2024-03-09 21:30:00,41,Completed,Online (Wallet),23,4.2
8286,C309,Biryani Blues,Hyderabad,Mexican,2024-03-05 11:33:00,46,Completed,Online (UPI),26,4.5
8287,C983,Taco Bell,Chennai,Indian,2024-03-09 13:35:00,53,Completed,Online (Card),19,3.5
8288,C565,Burger King,Bangalore,Chinese,2024-03-09 10:52:00,57,Completed,COD,31,3.7
8289,C957,McDonald's,Bangalore,Chinese,2024-03-08 13:46:00,48,Completed,Online (Card),25,4.9
8290,C732,KFC,Hyderabad,Italian,2024-03-12 18:12:00,30,Completed,Online (UPI),33,3.9
8291,C314,Taco Bell,Kolkata,Mexican,2024-03-01 14:42:00,42,Completed,Online (UPI),27,4.8
8292,C447,Burger King,Bangalore,Healthy,2024-03-13 14:53:00,59,Cancelled,Online (Card),0,N/A
8293,C545,Burger King,Bangalore,Healthy,2024-03-14 18:31:00,25,Cancelled,Online (Card),0,N/A
8294,C475,Subway,Mumbai,Italian,2024-03-07 21:59:00,51,Completed,COD,38,3.3
8295,C165,Dominos,Chennai,Fast Food,2024-03-09 12:23:00,30,Completed,COD,31,4.1
8296,C206,Subway,Bangalore,Indian,2024-03-09 14:06:00,53,Completed,Online (UPI),47,4.4
8297,C171,Pizza Hut,Hyderabad,Italian,2024-03-11 16:55:00,60,Completed,Online (Wallet),37,4.0
8298,C200,Pizza Hut,Pune,Indian,2024-03-04 22:02:00,51,Completed,Online (UPI),29,4.3
8299,C873,Subway,Kolkata,Italian,2024-03-14 16:31:00,44,Completed,Online (Card),50,3.5
8300,C974,Pizza Hut,Mumbai,Mexican,2024-03-07 19:25:00,48,Completed,Online (Card),30,3.8
8301,C941,Biryani Blues,Kolkata,Mexican,2024-03-08 19:26:00,50,Completed,Online (Wallet),26,4.9
8302,C591,Subway,Hyderabad,Mexican,2024-03-13 12:31:00,25,Completed,COD,46,3.2
8303,C570,Dominos,Kolkata,Chinese,2024-03-14 13:44:00,29,Cancelled,Online (UPI),0,N/A
8304,C639,Pizza Hut,Kolkata,Indian,2024-03-09 21:22:00,21,Cancelled,Online (Wallet),0,N/A
8305,C521,Subway,Chennai,Italian,2024-03-04 19:08:00,58,Completed,COD,36,4.5
8306,C438,Biryani Blues,Delhi,Chinese,2024-03-14 13:20:00,33,Completed,COD,47,3.6
8307,C268,Pizza Hut,Chennai,Indian,2024-03-04 11:50:00,21,Completed,Online (UPI),49,3.4
8308,C712,McDonald's,Mumbai,Indian,2024-03-11 21:29:00,52,Completed,COD,19,3.3
8309,C178,Biryani Blues,Kolkata,Healthy,2024-03-07 11:30:00,51,Completed,COD,50,3.7
8310,C455,McDonald's,Bangalore,Fast Food,2024-03-13 15:33:00,30,Completed,Online (Wallet),16,4.9
8311,C817,Taco Bell,Mumbai,Healthy,2024-03-02 10:49:00,57,Completed,Online (Wallet),38,3.5
8312,C534,Burger King,Chennai,Indian,2024-03-04 11:37:00,26,Completed,Online (Wallet),34,4.8
8313,C771,Biryani Blues,Pune,Italian,2024-03-11 12:18:00,32,Completed,Online (Card),25,3.5
8314,C892,McDonald's,Pune,Healthy,2024-03-13 11:37:00,50,Completed,Online (Card),18,4.4
8315,C772,Burger King,Pune,Indian,2024-03-06 22:58:00,27,Completed,Online (Card),28,4.4
8316,C542,Biryani Blues,Hyderabad,Healthy,2024-03-02 13:44:00,51,Completed,COD,20,4.9
8317,C280,Burger King,Pune,Italian,2024-03-10 14:37:00,55,Cancelled,COD,0,N/A
8318,C822,Pizza Hut,Delhi,Italian,2024-03-06 18:05:00,48,Completed,COD,10,4.9
8319,C242,Taco Bell,Mumbai,Healthy,2024-03-01 16:55:00,36,Completed,COD,32,4.3
8320,C284,McDonald's,Bangalore,Mexican,2024-03-10 13:47:00,26,Completed,COD,17,4.3
8321,C119,Subway,Chennai,Healthy,2024-03-04 17:09:00,59,Cancelled,Online (Card),0,N/A
8322,C583,Pizza Hut,Bangalore,Fast Food,2024-03-06 10:02:00,39,Cancelled,Online (Card),0,N/A
8323,C155,KFC,Chennai,Chinese,2024-03-10 22:27:00,24,Completed,Online (Card),47,4.2
8324,C379,Burger King,Hyderabad,Healthy,2024-03-09 14:09:00,52,Completed,Online (UPI),37,4.6
8325,C364,Dominos,Delhi,Healthy,2024-03-11 20:49:00,59,Completed,Online (Wallet),46,4.1
8326,C562,Biryani Blues,Pune,Healthy,2024-03-04 15:05:00,31,Completed,Online (UPI),16,4.6
8327,C213,Subway,Kolkata,Italian,2024-03-13 12:14:00,28,Completed,Online (UPI),30,3.3
8328,C409,KFC,Kolkata,Healthy,2024-03-12 10:06:00,44,Cancelled,Online (UPI),0,N/A
8329,C920,Dominos,Delhi,Healthy,2024-03-03 12:54:00,22,Completed,Online (Card),41,3.7
8330,C983,Subway,Bangalore,Fast Food,2024-03-09 14:02:00,41,Cancelled,Online (UPI),0,N/A
8331,C774,McDonald's,Bangalore,Fast Food,2024-03-13 10:38:00,28,Completed,COD,22,3.6
8332,C425,Pizza Hut,Pune,Italian,2024-03-07 15:21:00,48,Cancelled,COD,0,N/A
8333,C768,McDonald's,Mumbai,Fast Food,2024-03-08 22:07:00,46,Completed,Online (UPI),22,4.3
8334,C643,Dominos,Delhi,Fast Food,2024-03-03 18:58:00,28,Completed,Online (Card),25,4.0
8335,C786,KFC,Mumbai,Mexican,2024-03-11 20:02:00,37,Completed,Online (Card),32,4.7
8336,C138,Subway,Delhi,Mexican,2024-03-13 20:52:00,20,Completed,Online (UPI),26,3.5
8337,C620,Taco Bell,Hyderabad,Italian,2024-03-04 19:09:00,59,Cancelled,Online (Wallet),0,N/A
8338,C660,Taco Bell,Pune,Healthy,2024-03-08 20:25:00,44,Completed,Online (Wallet),22,3.6
8339,C920,McDonald's,Delhi,Fast Food,2024-03-08 17:33:00,46,Completed,Online (Card),22,3.4
8340,C912,McDonald's,Pune,Indian,2024-03-11 10:23:00,28,Completed,Online (Wallet),48,3.3
8341,C955,McDonald's,Pune,Chinese,2024-03-09 17:31:00,43,Completed,Online (Card),49,4.6
8342,C305,Biryani Blues,Mumbai,Italian,2024-03-01 13:21:00,49,Cancelled,Online (UPI),0,N/A
8343,C329,Burger King,Delhi,Mexican,2024-03-01 14:33:00,26,Completed,Online (Card),42,4.4
8344,C484,McDonald's,Kolkata,Italian,2024-03-06 21:56:00,20,Completed,COD,36,3.0
8345,C852,Biryani Blues,Delhi,Mexican,2024-03-11 14:15:00,54,Completed,Online (UPI),19,3.5
8346,C211,Pizza Hut,Pune,Chinese,2024-03-12 13:50:00,51,Completed,Online (UPI),10,3.2
8347,C188,Burger King,Pune,Healthy,2024-03-09 21:52:00,32,Completed,Online (UPI),12,3.1
8348,C718,Subway,Chennai,Indian,2024-03-01 20:17:00,29,Completed,Online (UPI),46,3.5
8349,C940,Burger King,Pune,Indian,2024-03-08 20:01:00,55,Completed,COD,11,4.8
8350,C278,Taco Bell,Hyderabad,Fast Food,2024-03-03 10:28:00,57,Completed,Online (UPI),29,4.7
8351,C104,Burger King,Mumbai,Healthy,2024-03-13 20:20:00,42,Completed,Online (UPI),36,3.9
8352,C980,KFC,Bangalore,Mexican,2024-03-07 18:03:00,46,Cancelled,Online (UPI),0,N/A
8353,C217,Taco Bell,Mumbai,Italian,2024-03-07 10:16:00,58,Completed,COD,19,3.5
8354,C119,Taco Bell,Kolkata,Fast Food,2024-03-06 16:06:00,37,Cancelled,COD,0,N/A
8355,C680,Taco Bell,Mumbai,Chinese,2024-03-01 20:01:00,45,Completed,Online (UPI),45,3.4
8356,C486,Biryani Blues,Hyderabad,Mexican,2024-03-06 15:23:00,24,Completed,COD,26,3.2
8357,C713,KFC,Mumbai,Fast Food,2024-03-14 22:58:00,38,Completed,Online (Card),43,3.8
8358,C595,McDonald's,Pune,Fast Food,2024-03-11 15:44:00,52,Completed,Online (Card),24,3.3
8359,C984,Burger King,Pune,Indian,2024-03-14 15:48:00,33,Completed,Online (Wallet),19,3.5
8360,C252,Burger King,Pune,Chinese,2024-03-02 14:18:00,47,Completed,Online (Wallet),41,4.6
8361,C154,McDonald's,Bangalore,Fast Food,2024-03-11 16:31:00,33,Completed,Online (UPI),33,4.2
8362,C808,McDonald's,Chennai,Mexican,2024-03-06 19:25:00,55,Completed,Online (Card),38,3.1
8363,C922,Taco Bell,Hyderabad,Chinese,2024-03-01 11:52:00,50,Completed,COD,43,4.7
8364,C346,McDonald's,Hyderabad,Indian,2024-03-12 10:45:00,38,Completed,COD,49,3.1
8365,C148,McDonald's,Bangalore,Italian,2024-03-03 17:03:00,56,Completed,Online (UPI),33,4.0
8366,C750,Pizza Hut,Hyderabad,Fast Food,2024-03-01 13:54:00,48,Completed,Online (Wallet),30,3.7
8367,C120,McDonald's,Chennai,Italian,2024-03-02 15:45:00,28,Cancelled,Online (UPI),0,N/A
8368,C776,Subway,Hyderabad,Chinese,2024-03-03 16:00:00,32,Completed,Online (UPI),42,4.5
8369,C990,Taco Bell,Pune,Chinese,2024-03-06 12:41:00,51,Completed,Online (UPI),45,4.5
8370,C958,McDonald's,Mumbai,Chinese,2024-03-14 22:19:00,20,Completed,COD,21,4.4
8371,C306,Pizza Hut,Kolkata,Indian,2024-03-12 21:34:00,53,Cancelled,COD,0,N/A
8372,C140,Taco Bell,Hyderabad,Mexican,2024-03-09 22:34:00,26,Completed,COD,29,4.2
8373,C551,Biryani Blues,Chennai,Fast Food,2024-03-03 21:46:00,56,Completed,Online (Wallet),11,4.5
8374,C794,Burger King,Mumbai,Fast Food,2024-03-13 10:05:00,47,Completed,Online (Card),29,4.9
8375,C918,Pizza Hut,Bangalore,Indian,2024-03-13 19:36:00,34,Completed,Online (UPI),38,3.8
8376,C462,Biryani Blues,Delhi,Mexican,2024-03-02 19:09:00,21,Completed,COD,42,4.7
8377,C311,Taco Bell,Chennai,Mexican,2024-03-02 11:30:00,53,Cancelled,COD,0,N/A
8378,C235,Biryani Blues,Kolkata,Italian,2024-03-04 14:11:00,55,Completed,Online (Wallet),38,3.0
8379,C565,Subway,Chennai,Italian,2024-03-01 11:37:00,25,Completed,Online (UPI),30,4.2
8380,C622,McDonald's,Pune,Chinese,2024-03-10 22:49:00,57,Cancelled,Online (Wallet),0,N/A
8381,C663,McDonald's,Mumbai,Fast Food,2024-03-11 21:18:00,53,Completed,Online (Wallet),47,3.8
8382,C405,Taco Bell,Kolkata,Mexican,2024-03-13 14:38:00,20,Completed,Online (UPI),40,3.8
8383,C111,Dominos,Delhi,Italian,2024-03-08 18:58:00,52,Completed,Online (Card),37,4.5
8384,C409,Subway,Mumbai,Chinese,2024-03-04 17:26:00,52,Completed,Online (Card),27,4.2
8385,C260,McDonald's,Kolkata,Mexican,2024-03-02 20:40:00,59,Cancelled,COD,0,N/A
8386,C981,McDonald's,Kolkata,Indian,2024-03-13 14:26:00,31,Completed,Online (Wallet),19,3.4
8387,C574,Taco Bell,Mumbai,Healthy,2024-03-11 18:55:00,41,Completed,Online (Wallet),27,3.4
8388,C492,Burger King,Delhi,Chinese,2024-03-12 20:22:00,42,Completed,Online (Card),17,4.2
8389,C703,Subway,Chennai,Mexican,2024-03-12 14:50:00,35,Completed,COD,46,4.2
8390,C396,Dominos,Pune,Indian,2024-03-04 10:31:00,54,Completed,Online (Card),17,3.6
8391,C414,Subway,Mumbai,Chinese,2024-03-03 20:51:00,43,Completed,Online (Card),17,3.5
8392,C904,McDonald's,Hyderabad,Mexican,2024-03-08 12:18:00,23,Completed,Online (UPI),23,3.5
8393,C972,Taco Bell,Delhi,Chinese,2024-03-06 20:54:00,58,Completed,Online (Wallet),49,4.9
8394,C977,Biryani Blues,Delhi,Chinese,2024-03-11 22:58:00,44,Completed,COD,33,3.4
8395,C641,Pizza Hut,Kolkata,Healthy,2024-03-11 12:12:00,46,Completed,COD,13,4.9
8396,C263,Pizza Hut,Chennai,Healthy,2024-03-08 10:27:00,29,Completed,COD,28,4.5
8397,C415,Pizza Hut,Hyderabad,Fast Food,2024-03-10 12:51:00,25,Completed,Online (UPI),17,4.5
8398,C229,Subway,Hyderabad,Healthy,2024-03-06 10:19:00,54,Completed,Online (UPI),42,3.9
8399,C354,Taco Bell,Chennai,Healthy,2024-03-04 16:03:00,34,Completed,Online (UPI),20,3.8
8400,C454,Subway,Bangalore,Healthy,2024-03-03 10:20:00,29,Completed,Online (Wallet),38,3.9
8401,C861,Dominos,Delhi,Fast Food,2024-03-11 17:26:00,24,Completed,COD,38,4.1
8402,C752,Burger King,Pune,Chinese,2024-03-03 21:40:00,43,Completed,Online (Card),18,4.2
8403,C532,Subway,Delhi,Fast Food,2024-03-06 15:02:00,31,Cancelled,Online (Wallet),0,N/A
8404,C209,KFC,Hyderabad,Healthy,2024-03-14 12:03:00,51,Completed,COD,35,3.9
8405,C520,Burger King,Kolkata,Chinese,2024-03-02 18:00:00,54,Completed,Online (UPI),50,4.0
8406,C542,Burger King,Pune,Fast Food,2024-03-07 14:18:00,31,Completed,Online (Wallet),47,3.1
8407,C290,Subway,Chennai,Fast Food,2024-03-02 19:16:00,47,Cancelled,Online (UPI),0,N/A
8408,C677,McDonald's,Kolkata,Chinese,2024-03-03 11:23:00,25,Completed,COD,14,4.4
8409,C150,Burger King,Bangalore,Italian,2024-03-08 13:26:00,27,Completed,Online (Card),21,3.4
8410,C966,McDonald's,Bangalore,Healthy,2024-03-14 22:17:00,21,Completed,Online (UPI),34,4.0
8411,C215,Dominos,Kolkata,Healthy,2024-03-14 17:08:00,44,Completed,COD,13,4.1
8412,C528,Biryani Blues,Bangalore,Italian,2024-03-11 10:53:00,29,Completed,Online (UPI),26,3.1
8413,C267,Pizza Hut,Delhi,Indian,2024-03-08 13:17:00,31,Completed,Online (UPI),12,3.1
8414,C143,Subway,Chennai,Chinese,2024-03-03 14:15:00,32,Completed,COD,18,5.0
8415,C910,KFC,Delhi,Chinese,2024-03-13 15:14:00,24,Completed,Online (UPI),46,4.4
8416,C365,Taco Bell,Kolkata,Mexican,2024-03-05 15:59:00,48,Completed,COD,46,4.7
8417,C484,McDonald's,Bangalore,Fast Food,2024-03-11 15:27:00,58,Completed,Online (Card),35,4.2
8418,C892,McDonald's,Hyderabad,Healthy,2024-03-07 16:06:00,57,Completed,Online (Wallet),13,3.2
8419,C671,Burger King,Mumbai,Fast Food,2024-03-06 16:59:00,57,Completed,Online (Wallet),35,4.1
8420,C250,Dominos,Hyderabad,Fast Food,2024-03-07 14:24:00,51,Completed,Online (Wallet),28,3.3
8421,C830,Dominos,Mumbai,Fast Food,2024-03-03 11:44:00,39,Completed,Online (UPI),41,3.1
8422,C301,Pizza Hut,Chennai,Fast Food,2024-03-13 19:24:00,22,Cancelled,Online (Wallet),0,N/A
8423,C432,Subway,Mumbai,Fast Food,2024-03-12 22:39:00,40,Completed,Online (UPI),41,3.9
8424,C357,Pizza Hut,Chennai,Fast Food,2024-03-08 14:20:00,27,Completed,Online (Wallet),11,3.2
8425,C656,Burger King,Chennai,Healthy,2024-03-14 16:30:00,27,Completed,COD,47,4.2
8426,C244,KFC,Pune,Fast Food,2024-03-04 16:32:00,45,Completed,Online (Card),40,3.7
8427,C257,Pizza Hut,Hyderabad,Indian,2024-03-10 13:21:00,44,Cancelled,Online (UPI),0,N/A
8428,C245,Dominos,Bangalore,Chinese,2024-03-12 13:39:00,51,Completed,Online (Wallet),14,4.3
8429,C334,Pizza Hut,Kolkata,Chinese,2024-03-06 11:41:00,32,Completed,Online (Wallet),33,4.4
8430,C762,McDonald's,Delhi,Chinese,2024-03-05 10:01:00,58,Completed,Online (Card),33,3.4
8431,C167,Dominos,Hyderabad,Mexican,2024-03-10 21:14:00,58,Completed,Online (Wallet),42,4.1
8432,C981,Burger King,Bangalore,Mexican,2024-03-13 12:31:00,30,Cancelled,Online (UPI),0,N/A
8433,C829,Dominos,Hyderabad,Chinese,2024-03-12 16:50:00,47,Completed,Online (UPI),40,4.6
8434,C457,Pizza Hut,Chennai,Italian,2024-03-01 17:04:00,56,Completed,Online (UPI),15,4.8
8435,C433,Pizza Hut,Kolkata,Chinese,2024-03-08 21:37:00,23,Completed,Online (Card),27,4.0
8436,C457,KFC,Bangalore,Italian,2024-03-04 22:01:00,52,Completed,Online (Card),43,4.1
8437,C731,Subway,Hyderabad,Mexican,2024-03-05 19:16:00,37,Completed,Online (Wallet),44,4.0
8438,C214,Taco Bell,Chennai,Fast Food,2024-03-12 20:51:00,38,Completed,COD,22,3.2
8439,C659,KFC,Mumbai,Healthy,2024-03-14 12:56:00,25,Completed,COD,37,3.8
8440,C568,Subway,Pune,Italian,2024-03-08 11:22:00,31,Cancelled,COD,0,N/A
8441,C745,Burger King,Chennai,Healthy,2024-03-01 20:46:00,57,Completed,COD,35,3.9
8442,C769,Dominos,Hyderabad,Chinese,2024-03-04 12:49:00,37,Completed,Online (Wallet),15,3.7
8443,C964,Pizza Hut,Bangalore,Mexican,2024-03-13 10:44:00,55,Completed,COD,32,3.3
8444,C542,Taco Bell,Bangalore,Healthy,2024-03-13 17:43:00,40,Completed,Online (Wallet),11,4.4
8445,C812,Taco Bell,Delhi,Healthy,2024-03-01 22:59:00,36,Completed,Online (UPI),19,5.0
8446,C947,Pizza Hut,Pune,Mexican,2024-03-10 14:55:00,40,Completed,Online (Wallet),26,4.2
8447,C547,Subway,Pune,Healthy,2024-03-09 10:22:00,42,Cancelled,Online (Wallet),0,N/A
8448,C198,Biryani Blues,Chennai,Italian,2024-03-09 20:28:00,32,Completed,Online (Wallet),19,3.1
8449,C972,Pizza Hut,Chennai,Chinese,2024-03-12 11:43:00,55,Completed,Online (Wallet),39,3.2
8450,C505,Taco Bell,Mumbai,Healthy,2024-03-09 19:46:00,31,Completed,COD,36,3.3
8451,C828,Biryani Blues,Kolkata,Healthy,2024-03-02 18:24:00,24,Completed,Online (Wallet),18,3.5
8452,C950,Pizza Hut,Delhi,Chinese,2024-03-11 15:02:00,35,Completed,COD,38,3.2
8453,C444,Taco Bell,Pune,Fast Food,2024-03-14 18:22:00,52,Cancelled,COD,0,N/A
8454,C659,Dominos,Kolkata,Fast Food,2024-03-11 20:56:00,50,Completed,COD,21,4.2
8455,C453,KFC,Mumbai,Italian,2024-03-09 21:05:00,57,Cancelled,Online (Wallet),0,N/A
8456,C743,Dominos,Pune,Chinese,2024-03-01 12:47:00,44,Completed,Online (Card),38,4.7
8457,C305,Subway,Bangalore,Italian,2024-03-08 21:03:00,52,Completed,Online (UPI),43,4.8
8458,C443,Dominos,Delhi,Mexican,2024-03-09 17:11:00,47,Completed,Online (Card),40,4.0
8459,C440,KFC,Chennai,Italian,2024-03-04 21:42:00,60,Completed,Online (UPI),46,4.7
8460,C893,Dominos,Mumbai,Chinese,2024-03-06 18:39:00,25,Completed,Online (Wallet),46,4.8
8461,C627,Dominos,Chennai,Healthy,2024-03-07 21:30:00,45,Completed,Online (Card),32,4.1
8462,C813,KFC,Chennai,Indian,2024-03-13 16:09:00,56,Cancelled,Online (Card),0,N/A
8463,C405,Dominos,Kolkata,Italian,2024-03-06 12:45:00,46,Completed,COD,49,3.4
8464,C615,Taco Bell,Delhi,Mexican,2024-03-09 18:55:00,57,Completed,Online (Card),17,4.0
8465,C490,Dominos,Delhi,Italian,2024-03-06 17:05:00,34,Completed,Online (Wallet),31,4.5
8466,C198,Subway,Bangalore,Chinese,2024-03-13 12:41:00,60,Completed,COD,45,3.7
8467,C734,McDonald's,Hyderabad,Healthy,2024-03-08 14:08:00,25,Completed,COD,47,4.8
8468,C209,Subway,Bangalore,Fast Food,2024-03-01 12:38:00,36,Completed,Online (UPI),19,3.2
8469,C891,Taco Bell,Bangalore,Italian,2024-03-04 12:30:00,42,Completed,Online (Card),29,3.4
8470,C434,Subway,Kolkata,Mexican,2024-03-07 16:43:00,22,Completed,Online (UPI),34,4.2
8471,C687,McDonald's,Bangalore,Chinese,2024-03-03 19:17:00,49,Completed,Online (Card),37,4.9
8472,C264,Burger King,Delhi,Chinese,2024-03-06 21:37:00,25,Completed,Online (UPI),24,4.6
8473,C506,Taco Bell,Chennai,Indian,2024-03-13 15:09:00,60,Completed,COD,10,4.9
8474,C101,Burger King,Delhi,Indian,2024-03-09 21:56:00,54,Completed,Online (Card),42,3.8
8475,C946,KFC,Pune,Fast Food,2024-03-13 17:07:00,44,Completed,Online (UPI),23,3.9
8476,C161,Subway,Pune,Indian,2024-03-01 18:08:00,32,Completed,Online (Wallet),27,4.5
8477,C941,Taco Bell,Hyderabad,Italian,2024-03-10 16:56:00,54,Completed,Online (UPI),12,3.6
8478,C500,Subway,Chennai,Indian,2024-03-06 20:53:00,25,Completed,Online (Wallet),28,3.7
8479,C487,Dominos,Chennai,Chinese,2024-03-06 13:31:00,21,Completed,Online (Wallet),39,3.7
8480,C221,KFC,Chennai,Indian,2024-03-12 12:34:00,44,Completed,COD,17,3.2
8481,C203,Pizza Hut,Chennai,Chinese,2024-03-13 18:11:00,56,Completed,Online (UPI),17,3.6
8482,C866,Subway,Delhi,Indian,2024-03-14 18:52:00,47,Completed,Online (UPI),21,4.3
8483,C175,KFC,Pune,Indian,2024-03-11 14:24:00,29,Completed,Online (Wallet),36,4.6
8484,C200,Dominos,Kolkata,Indian,2024-03-07 14:15:00,55,Cancelled,Online (UPI),0,N/A
8485,C402,Burger King,Mumbai,Mexican,2024-03-04 11:38:00,50,Cancelled,COD,0,N/A
8486,C399,McDonald's,Mumbai,Fast Food,2024-03-11 17:42:00,58,Completed,COD,46,4.7
8487,C675,Biryani Blues,Hyderabad,Fast Food,2024-03-01 10:57:00,20,Cancelled,COD,0,N/A
8488,C319,Dominos,Kolkata,Italian,2024-03-05 17:31:00,31,Completed,Online (Wallet),42,4.9
8489,C380,Dominos,Mumbai,Italian,2024-03-14 20:12:00,35,Completed,COD,24,4.3
8490,C678,Dominos,Pune,Italian,2024-03-09 11:07:00,60,Cancelled,Online (Card),0,N/A
8491,C761,Pizza Hut,Pune,Healthy,2024-03-05 10:35:00,30,Completed,COD,17,3.5
8492,C430,Taco Bell,Pune,Chinese,2024-03-06 22:59:00,38,Completed,COD,39,3.6
8493,C578,KFC,Hyderabad,Healthy,2024-03-06 11:59:00,41,Completed,Online (Card),34,4.4
8494,C585,McDonald's,Pune,Healthy,2024-03-13 18:03:00,36,Cancelled,Online (Card),0,N/A
8495,C439,Dominos,Kolkata,Chinese,2024-03-07 11:55:00,42,Completed,Online (Wallet),49,3.1
8496,C135,Subway,Pune,Mexican,2024-03-08 13:56:00,40,Completed,Online (Card),14,3.1
8497,C186,Pizza Hut,Mumbai,Fast Food,2024-03-07 22:31:00,30,Completed,Online (Card),34,3.2
8498,C160,Biryani Blues,Mumbai,Indian,2024-03-05 13:07:00,34,Completed,Online (UPI),47,3.8
8499,C377,McDonald's,Chennai,Chinese,2024-03-02 15:51:00,54,Completed,Online (UPI),22,3.8
8500,C177,KFC,Chennai,Chinese,2024-03-12 10:09:00,55,Completed,Online (Card),40,4.3
8501,C539,Taco Bell,Pune,Italian,2024-03-05 17:53:00,42,Completed,Online (UPI),42,4.6
8502,C127,Burger King,Delhi,Italian,2024-03-04 16:12:00,36,Completed,COD,22,4.5
8503,C143,KFC,Hyderabad,Italian,2024-03-13 15:39:00,38,Completed,Online (Wallet),33,3.6
8504,C675,Dominos,Chennai,Mexican,2024-03-04 11:48:00,45,Completed,Online (UPI),24,4.1
8505,C930,Pizza Hut,Pune,Mexican,2024-03-11 12:15:00,31,Completed,COD,47,4.0
8506,C129,McDonald's,Chennai,Fast Food,2024-03-11 21:02:00,31,Completed,COD,15,3.6
8507,C898,Pizza Hut,Bangalore,Healthy,2024-03-11 22:26:00,49,Completed,Online (Card),46,4.5
8508,C328,Dominos,Mumbai,Italian,2024-03-11 17:47:00,48,Completed,Online (Wallet),29,3.8
8509,C869,Subway,Pune,Indian,2024-03-14 14:30:00,39,Completed,COD,46,3.5
